field,stage,archive,fund,cik,source_table,source_column_or_concept,raw_row_count,non_missing_count,non_missing_percentage,normalized_row_count,normalized_non_missing_count,normalized_coverage,aggregated_row_count,aggregated_non_missing_count,aggregated_coverage,blind_row_count,blind_non_missing_count,blind_coverage,aggregation_loss_count,export_loss_count,direct_parser_loss_count,support_join_loss_count,support_unmatched_count,exact_loss_stage,representative_raw_examples_json,diagnosis,recommended_action
acquisition_date,supporting_facts,2025q4,OCSL,1414932,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},933,0,0.000000,941,0,0.000000,829,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,normalized,2025q4,OCSL,1414932,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},941,0,0.000000,941,0,0.000000,829,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,aggregated,2025q4,OCSL,1414932,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},829,0,0.000000,941,0,0.000000,829,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,blind_export,2025q4,OCSL,1414932,data/day3/blind_facility_pairs_v2.csv,{},0,0,,941,0,0.000000,829,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,raw_soi,2025q4,PSEC,1287032,soi.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,supporting_facts,2025q4,PSEC,1287032,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,normalized,2025q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,aggregated,2025q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,blind_export,2025q4,PSEC,1287032,data/day3/blind_facility_pairs_v2.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
currency,raw_soi,2025q4,PSEC,1287032,soi.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,supporting_facts,2025q4,PSEC,1287032,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,normalized,2025q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,aggregated,2025q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,blind_export,2025q4,PSEC,1287032,data/day3/blind_facility_pairs_v2.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
reference_rate,raw_soi,2025q4,PSEC,1287032,soi.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,supporting_facts,2025q4,PSEC,1287032,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,normalized,2025q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,aggregated,2025q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,blind_export,2025q4,PSEC,1287032,data/day3/blind_facility_pairs_v2.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
acquisition_date,raw_soi,2025q4,PSEC,1287032,soi.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,supporting_facts,2025q4,PSEC,1287032,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,normalized,2025q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,aggregated,2025q4,PSEC,1287032,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,blind_export,2025q4,PSEC,1287032,data/day3/blind_facility_pairs_v2.csv,{},0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,raw_soi,2025q4,TSLX,1508655,soi.tsv,{},400,0,0.000000,400,0,0.000000,400,0,0.000000,0,0,,0,0,0,308,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,supporting_facts,2025q4,TSLX,1508655,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,"{""datasets/txt.tsv:InvestmentDueDate@0001193125-25-264618"":308}",400,308,77.000000,400,0,0.000000,400,0,0.000000,0,0,,0,0,0,308,0,supporting_facts_to_normalized,"[{""adsh"":""0001193125-25-264618"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Transportation Ben Nevis Midco Limited First-lien loan ($5,000 par, due 3/2028) Initial Acquisition Date 3/26/2024 Reference Rate and Spread SOFR + 5.50% Interest Rate 9.78%"",""line"":6738,""table"":""datasets/txt.tsv"",""value"":""2028-03"",""version"":""0001193125-25-264618""},{""adsh"":""0001193125-25-264618"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Transportation Marcura Equities LTD First-lien loan (GBP 1,095 par, due 8/2029) Initial Acquisition Date 8/11/2023 Reference Rate and Spread S + 8.25% Interest Rate 12.22% (incl. 4.25% PIK)"",""line"":6739,""table"":""datasets/txt.tsv"",""value"":""2029-08"",""version"":""0001193125-25-264618""},{""adsh"":""0001193125-25-264618"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Transportation Marcura Equities LTD First-lien revolving loan ($1,667 par, due 8/2029) Initial Acquisition Date 8/11/2023 Reference Rate and Spread SOFR + 7.50% Interest Rate 11.50%"",""line"":6740,""table"":""datasets/txt.tsv"",""value"":""2029-08"",""version"":""0001193125-25-264618""},{""adsh"":""0001193125-25-264618"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Transportation Marcura Equities LTD First-lien revolving loan ($41,074 par, due 8/2029) Initial Acquisition Date 8/11/2023 Reference Rate and Spread SOFR + 8.25% Interest Rate 12.25% (incl. 4.25% PIK)"",""line"":6741,""table"":""datasets/txt.tsv"",""value"":""2029-08"",""version"":""0001193125-25-264618""},{""adsh"":""0001193125-25-264618"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Transportation Project44, Inc First-lien loan ($54,618 par, due 11/2027) Initial Acquisition Date 11/12/2021 Reference Rate and Spread SOFR + 6.35% Interest Rate 10.51%"",""line"":6742,""table"":""datasets/txt.tsv"",""value"":""2027-11"",""version"":""0001193125-25-264618""},{""adsh"":""0001193125-25-264618"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Transportation Rail Acquisitions LLC First-lien loan ($25,281 par, due 1/2030) Initial Acquisition Date 1/27/2025 Reference Rate and Spread SOFR + 6.00% Interest Rate 10.31%"",""line"":6743,""table"":""datasets/txt.tsv"",""value"":""2030-01"",""version"":""0001193125-25-264618""},{""adsh"":""0001193125-25-264618"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Transportation Rail Acquisitions LLC Second-lien note ($20,696 par, due 1/2031) Initial Acquisition Date 1/27/2025 Reference Rate and Spread 13.75% Interest Rate 13.75% PIK"",""line"":6744,""table"":""datasets/txt.tsv"",""value"":""2031-01"",""version"":""0001193125-25-264618""},{""adsh"":""0001193125-25-264618"",""concept"":""InvestmentDueDate"",""investment_member"":""Debt Investments Transportation Shiftmove GMBH First-lien loan (EUR 31,875 par, due 9/2030) Initial Acquisition Date 9/30/2024 Reference Rate and Spread E + 6.00% Interest Rate 8.12%"",""line"":6745,""table"":""datasets/txt.tsv"",""value"":""2030-09"",""version"":""0001193125-25-264618""},{""adsh"":""0001193125-25-264618"",""concept"":""InvestmentDueDate"",""investment_member"":""Other Investments Apidos CLO, Series 2015-23A Investment Structured Credit ($4,000 par, due 10/2038) Initial Acquisition Date 9/3/2025 Reference Rate and Spread SOFR + 5.20% Interest Rate 9.52%"",""line"":6746,""table"":""datasets/txt.tsv"",""value"":""2033-04"",""version"":""0001193125-25-264618""},{""adsh"":""0001193125-25-264618"",""concept"":""InvestmentDueDate"",""investment_member"":""Other Investments Ares CLO Ltd, Series 2022-63A Investment Structured Credit ($2,500 par, due 10/2038) Initial Acquisition Date 8/7/2025 Reference Rate and Spread SOFR + 6.00% Interest Rate 10.28%"",""line"":6747,""table"":""datasets/txt.tsv"",""value"":""2038-10"",""version"":""0001193125-25-264618""}]",join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,normalized,2025q4,TSLX,1508655,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},400,0,0.000000,400,0,0.000000,400,0,0.000000,0,0,,0,0,0,308,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,aggregated,2025q4,TSLX,1508655,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},400,0,0.000000,400,0,0.000000,400,0,0.000000,0,0,,0,0,0,308,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,blind_export,2025q4,TSLX,1508655,data/day3/blind_facility_pairs_v2.csv,{},0,0,,400,0,0.000000,400,0,0.000000,0,0,,0,0,0,308,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
currency,raw_soi,2025q4,TSLX,1508655,soi.tsv,{},400,0,0.000000,400,0,0.000000,400,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,supporting_facts,2025q4,TSLX,1508655,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},400,0,0.000000,400,0,0.000000,400,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,normalized,2025q4,TSLX,1508655,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},400,0,0.000000,400,0,0.000000,400,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,aggregated,2025q4,TSLX,1508655,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},400,0,0.000000,400,0,0.000000,400,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,blind_export,2025q4,TSLX,1508655,data/day3/blind_facility_pairs_v2.csv,{},0,0,,400,0,0.000000,400,0,0.000000,0,0,,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
reference_rate,raw_soi,2025q4,TSLX,1508655,soi.tsv,"{""soi.tsv:Investment, Variable Interest Rate, Type [Extensible Enumeration]"":295}",400,295,73.750000,400,273,68.250000,400,273,68.250000,0,0,,0,0,25,0,0,raw_soi_to_normalized,"[{""adsh"":""0001193125-25-264618"",""concept"":""Investment, Variable Interest Rate, Type [Extensible Enumeration]"",""investment_identifier"":""Debt Investments Automotive Truck-Lite Co., LLC Investment First-lien loan ($40,134 par, due 2/2031) Initial Acquisition Date 02/13/2024 Reference Rate and Spread SOFR + 5.75% Interest Rate 10.27%"",""line"":45731,""table"":""soi.tsv"",""value"":""http://fasb.org/us-gaap/2025#SecuredOvernightFinancingRateSofrMember""},{""adsh"":""0001193125-25-264618"",""concept"":""Investment, Variable Interest Rate, Type [Extensible Enumeration]"",""investment_identifier"":""Debt Investments Business Services Alpha Midco, Inc. Investment First-lien loan ($69,624 par, due 8/2028) Initial Acquisition Date 08/15/2019 Reference Rate and Spread SOFR + 6.88% Interest Rate 11.20%"",""line"":45759,""table"":""soi.tsv"",""value"":""http://fasb.org/us-gaap/2025#SecuredOvernightFinancingRateSofrMember""},{""adsh"":""0001193125-25-264618"",""concept"":""Investment, Variable Interest Rate, Type [Extensible Enumeration]"",""investment_identifier"":""Debt Investments Business Services Artisan Bidco, Inc. Investment First-lien loan ($38,536 par, due 11/2029) Initial Acquisition Date 11/7/2023 Reference Rate and Spread SOFR + 7.00% Interest Rate 11.32%"",""line"":45765,""table"":""soi.tsv"",""value"":""http://fasb.org/us-gaap/2025#SecuredOvernightFinancingRateSofrMember""},{""adsh"":""0001193125-25-264618"",""concept"":""Investment, Variable Interest Rate, Type [Extensible Enumeration]"",""investment_identifier"":""Debt Investments Business Services Artisan Bidco, Inc. Investment First-lien loan ($38,830 par, due 11/2029) Initial Acquisition Date 11/07/2023 Reference Rate and Spread SOFR + 7.00% Interest Rate 11.39%"",""line"":45766,""table"":""soi.tsv"",""value"":""http://fasb.org/us-gaap/2025#SecuredOvernightFinancingRateSofrMember""},{""adsh"":""0001193125-25-264618"",""concept"":""Investment, Variable Interest Rate, Type [Extensible Enumeration]"",""investment_identifier"":""Debt Investments Business Services Artisan Bidco, Inc. Investment First-lien loan (EUR 17,425 par, due 11/2029) Initial Acquisition Date 11/7/2023 Reference Rate and Spread E + 7.00% Interest Rate 8.94%"",""line"":45767,""table"":""soi.tsv"",""value"":""http://sixthstreetspecialtylending.com/20250930#EuroInterbankOfferRateEURIBORMember""},{""adsh"":""0001193125-25-264618"",""concept"":""Investment, Variable Interest Rate, Type [Extensible Enumeration]"",""investment_identifier"":""Debt Investments Business Services Artisan Bidco, Inc. Investment First-lien loan (EUR 17,558 par, due 11/2029) Initial Acquisition Date 11/07/2023 Reference Rate and Spread E + 7.00% Interest Rate 10.05%"",""line"":45768,""table"":""soi.tsv"",""value"":""http://fasb.org/us-gaap/2025#EurodollarMember""},{""adsh"":""0001193125-25-264618"",""concept"":""Investment, Variable Interest Rate, Type [Extensible Enumeration]"",""investment_identifier"":""Debt Investments Business Services Artisan Bidco, Inc. Investment First-lien revolving loan ($3,621 par, due 11/2029) Initial Acquisition Date 11/7/2023 Reference Rate and Spread SOFR + 7.00% Interest Rate 11.19%"",""line"":45769,""table"":""soi.tsv"",""value"":""http://fasb.org/us-gaap/2025#SecuredOvernightFinancingRateSofrMember""},{""adsh"":""0001193125-25-264618"",""concept"":""Investment, Variable Interest Rate, Type [Extensible Enumeration]"",""investment_identifier"":""Debt Investments Business Services Azurite Intermediate Holdings, Inc. Investment First-lien loan ($42,750 par, due 3/2031) Initial Acquisition Date 03/19/2024 Reference Rate and Spread SOFR + 6.50% Interest Rate 10.86%"",""line"":45772,""table"":""soi.tsv"",""value"":""http://fasb.org/us-gaap/2025#SecuredOvernightFinancingRateSofrMember""},{""adsh"":""0001193125-25-264618"",""concept"":""Investment, Variable Interest Rate, Type [Extensible Enumeration]"",""investment_identifier"":""Debt Investments Business Services Azurite Intermediate Holdings, Inc. Investment First-lien loan ($42,750 par, due 3/2031) Initial Acquisition Date 3/19/2024 Reference Rate and Spread SOFR + 6.00% Interest Rate 10.16%"",""line"":45773,""table"":""soi.tsv"",""value"":""http://fasb.org/us-gaap/2025#SecuredOvernightFinancingRateSofrMember""},{""adsh"":""0001193125-25-264618"",""concept"":""Investment, Variable Interest Rate, Type [Extensible Enumeration]"",""investment_identifier"":""Debt Investments Business Services BCTO Ignition Purchaser, Inc. Investment First-lien holdco loan ($36,231 par, due 10/2030) Initial Acquisition Date 04/18/2023 Reference Rate and Spread SOFR + 8.50% Interest Rate 13.13% PIK"",""line"":45776,""table"":""soi.tsv"",""value"":""http://fasb.org/us-gaap/2025#SecuredOvernightFinancingRateSofrMember""}]",parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,supporting_facts,2025q4,TSLX,1508655,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},400,0,0.000000,400,273,68.250000,400,273,68.250000,0,0,,0,0,25,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,normalized,2025q4,TSLX,1508655,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,"{""reference_rate"":273}",400,273,68.250000,400,273,68.250000,400,273,68.250000,0,0,,0,0,25,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,aggregated,2025q4,TSLX,1508655,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,"{""reference_rate"":273}",400,273,68.250000,400,273,68.250000,400,273,68.250000,0,0,,0,0,25,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,blind_export,2025q4,TSLX,1508655,data/day3/blind_facility_pairs_v2.csv,{},0,0,,400,273,68.250000,400,273,68.250000,0,0,,0,0,25,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
